$GPGGA,2277,-8.7756701,75.108185,0
$GPGGA,2310,-8.886754,76.094284,0
$GPGGA,2343,-8.997839,77.244743,0
$GPGGA,2376,-9.2200079,78.477371,0
$GPGGA,2409,-9.3310919,79.709999,0
$GPGGA,2442,-9.4421768,80.942627,0
$GPGGA,2475,-9.5532608,82.175255,0
$GPGGA,2508,-9.7754297,83.407883,0
$GPGGA,2541,-9.8865147,84.640511,0
$GPGGA,2574,-9.9975986,85.873146,0
$GPGGA,2607,-10.108684,87.105774,0
$GPGGA,2640,-10.330853,88.338402,0
$GPGGA,2673,-10.441936,89.57103,0
$GPGGA,2706,-10.55302,90.803658,0
$GPGGA,2739,-10.664105,92.036285,0
$GPGGA,2772,-10.886274,93.268913,0
$GPGGA,2805,-10.997358,94.501549,0
$GPGGA,2838,-11.108443,95.734177,0
$GPGGA,2871,-11.219527,96.966805,0
$GPGGA,2904,-11.441696,98.199432,0
$GPGGA,2937,-11.552781,99.43206,0
$GPGGA,2970,-11.663865,100.66469,0
$GPGGA,3003,-11.77495,101.89732,0
$GPGGA,3036,-11.997119,103.12994,0
$GPGGA,3069,-12.108203,104.36258,0
$GPGGA,3102,-12.219287,105.59521,0
$GPGGA,3135,-12.330372,106.82784,0
$GPGGA,3168,-12.552541,108.06046,0
$GPGGA,3201,-12.663625,109.29309,0
$GPGGA,3234,-12.77471,110.44354,0
$GPGGA,3267,-12.885794,111.42965,0
$GPGGA,3300,-12.996879,112.41575,0
$GPGGA,3333,-13.219048,113.48403,0
$GPGGA,3366,-13.330132,114.47013,0
$GPGGA,3399,-13.441216,115.45624,0
$GPGGA,3432,-13.5523,116.44234,0
$GPGGA,3465,-13.663385,117.42844,0
$GPGGA,3498,-13.774469,118.41454,0
$GPGGA,3531,-13.996638,119.40065,0
$GPGGA,3564,-14.107722,120.38675,0
$GPGGA,3597,-14.218807,121.45503,0
$GPGGA,3630,-14.329891,122.44113,0
$GPGGA,3663,-14.440976,123.42724,0
$GPGGA,3696,-14.55206,124.41334,0
$GPGGA,3729,-14.663145,125.39944,0
$GPGGA,3762,-14.885314,126.38554,0
$GPGGA,3795,-14.996398,127.37165,0
$GPGGA,3828,-15.107483,128.43993,0
$GPGGA,3861,-15.218567,129.42603,0
$GPGGA,3894,-15.329652,130.41212,0
$GPGGA,3927,-15.440736,131.39824,0
$GPGGA,3960,-15.55182,132.38434,0
$GPGGA,3993,-15.773989,133.37044,0
$GPGGA,4026,-15.885074,134.35654,0
$GPGGA,4059,-15.996158,135.34265,0
$GPGGA,4092,-16.107243,136.41092,0
$GPGGA,4125,-16.218327,137.39703,0
$GPGGA,4158,-16.329411,138.38313,0
$GPGGA,4191,-16.440496,139.36923,0
$GPGGA,4224,-16.662664,140.35533,0
$GPGGA,4257,-16.773748,141.34145,0
$GPGGA,4290,-16.884834,142.32755,0
$GPGGA,4323,-16.995918,143.39583,0
$GPGGA,4356,-17.107002,144.54628,0
$GPGGA,4389,-17.32917,145.7789,0
$GPGGA,4422,-17.440256,147.01154,0
$GPGGA,4455,-17.662424,148.24416,0
$GPGGA,4488,-17.773508,149.39462,0
$GPGGA,4521,-17.884594,150.62724,0
$GPGGA,4554,-18.106762,151.85988,0
$GPGGA,4587,-18.217846,153.0925,0
$GPGGA,4620,-18.328932,154.32513,0
$GPGGA,4653,-18.5511,155.55775,0
$GPGGA,4686,-18.662184,156.70822,0
$GPGGA,4719,-18.884354,157.94084,0
$GPGGA,4752,-18.995438,159.17348,0
$GPGGA,4785,-19.217606,160.4061,0
$GPGGA,4818,-19.328691,161.63873,0
$GPGGA,4851,-19.439775,162.78918,0
$GPGGA,4884,-19.661943,164.0218,0
$GPGGA,4917,-19.773029,165.25444,0
$GPGGA,4950,-19.995197,166.48708,0
$GPGGA,4983,-20.106281,167.7197,0
$GPGGA,5016,-20.217367,168.87015,0
$GPGGA,5049,-20.439535,170.10278,0
$GPGGA,5082,-20.550619,171.3354,0
$GPGGA,5115,-20.772789,172.56804,0
$GPGGA,5148,-20.883873,173.80067,0
$GPGGA,5181,-20.994957,174.95113,0
$GPGGA,5214,-21.217127,176.18375,0
$GPGGA,5247,-21.328211,177.3342,0
$GPGGA,5280,-21.439295,178.48465,0
$GPGGA,5313,-21.550379,179.71729,0
$GPGGA,5346,-21.772549,180.86774,0
$GPGGA,5379,-21.883633,182.01819,0
$GPGGA,5412,-21.994717,183.16864,0
$GPGGA,5445,-22.105801,184.31911,0
$GPGGA,5478,-22.327971,185.46956,0
$GPGGA,5511,-22.439054,186.62001,0
$GPGGA,5544,-22.550138,187.77046,0
$GPGGA,5577,-22.661224,188.92091,0
$GPGGA,5610,-22.883392,190.07137,0
$GPGGA,5643,-22.994476,191.22182,0
$GPGGA,5676,-23.105562,192.45445,0
$GPGGA,5709,-23.216646,193.6049,0
$GPGGA,5742,-23.32773,194.75536,0
$GPGGA,5775,-23.549898,195.90581,0
$GPGGA,5808,-23.660984,197.05626,0
$GPGGA,5841,-23.772068,198.20673,0
$GPGGA,5874,-23.883152,199.35718,0
$GPGGA,5907,-24.105322,200.50763,0
$GPGGA,5940,-24.216406,201.65808,0
$GPGGA,5973,-24.32749,202.80853,0
$GPGGA,6006,-24.438574,204.04117,0
$GPGGA,6039,-24.54966,205.19162,0
$GPGGA,6072,-24.771828,206.34207,0
$GPGGA,6105,-24.882912,207.49252,0
$GPGGA,6138,-24.993998,208.64297,0
$GPGGA,6171,-25.105082,209.79343,0
$GPGGA,6204,-25.216166,210.86171,0
$GPGGA,6237,-25.438334,212.01216,0
$GPGGA,6270,-25.549419,213.16261,0
$GPGGA,6303,-25.660503,214.31306,0
$GPGGA,6336,-25.771587,215.38135,0
$GPGGA,6369,-25.882671,216.5318,0
$GPGGA,6402,-25.993757,217.68225,0
$GPGGA,6435,-26.104841,218.75053,0
$GPGGA,6468,-26.327009,219.90099,0
$GPGGA,6501,-26.438095,221.05144,0
$GPGGA,6534,-26.549179,222.11972,0
$GPGGA,6567,-26.660263,223.27017,0
$GPGGA,6600,-26.771347,224.42062,0
$GPGGA,6633,-26.882431,225.48891,0
$GPGGA,6666,-26.993517,226.63936,0
$GPGGA,6699,-27.215685,227.78981,0
$GPGGA,6732,-27.326769,228.85809,0
$GPGGA,6765,-27.437855,230.00854,0
$GPGGA,6798,-27.548939,231.159,0
$GPGGA,6831,-27.660023,232.30945,0
$GPGGA,6864,-27.771107,233.37773,0
$GPGGA,6897,-27.882193,234.52818,0
$GPGGA,6930,-27.993277,235.67863,0
$GPGGA,6963,-28.215445,236.74692,0
$GPGGA,6996,-28.326529,237.89737,0
$GPGGA,7029,-28.437614,239.04782,0
$GPGGA,7062,-28.548698,240.1161,0
$GPGGA,7095,-28.659782,241.26656,0
$GPGGA,7128,-28.770866,242.41701,0
$GPGGA,7161,-28.993036,243.48529,0
$GPGGA,7194,-29.10412,244.47139,0
$GPGGA,7227,-29.215204,245.45749,0
$GPGGA,7260,-29.32629,246.44359,0
$GPGGA,7293,-29.437374,247.4297,0
$GPGGA,7326,-29.548458,248.49797,0
$GPGGA,7359,-29.659542,249.48409,0
$GPGGA,7392,-29.881712,250.47018,0
$GPGGA,7425,-29.992796,251.45628,0
$GPGGA,7458,-30.10388,252.44238,0
$GPGGA,7491,-30.214964,253.4285,0
$GPGGA,7524,-30.32605,254.49677,0
$GPGGA,7557,-30.437134,255.48288,0
$GPGGA,7590,-30.548218,256.46896,0
$GPGGA,7623,-30.770388,257.45508,0
$GPGGA,7656,-30.881472,258.44119,0
$GPGGA,7689,-30.992556,259.50946,0
$GPGGA,7722,-31.10364,260.49557,0
$GPGGA,7755,-31.214725,261.48166,0
$GPGGA,7788,-31.325809,262.46777,0
$GPGGA,7821,-31.436893,263.45386,0
$GPGGA,7854,-31.659061,264.43997,0
$GPGGA,7887,-31.770147,265.50824,0
$GPGGA,7920,-31.881231,266.49435,0
$GPGGA,7953,-31.992315,267.48047,0
$GPGGA,7986,-32.103401,268.46655,0
$GPGGA,8019,-32.214485,269.45267,0
$GPGGA,8052,-32.436653,270.43878,0
$GPGGA,8085,-32.547737,271.50705,0
$GPGGA,8118,-32.658821,272.49316,0
$GPGGA,8151,-32.769905,273.47925,0
$GPGGA,8184,-32.880989,274.46536,0
$GPGGA,8217,-32.992077,275.45145,0
$GPGGA,8250,-33.103161,276.51974,0
$GPGGA,8283,-33.325329,277.75238,0
$GPGGA,8316,-33.436413,278.98499,0
$GPGGA,8349,-33.547497,280.13544,0
$GPGGA,8382,-33.658581,281.36807,0
$GPGGA,8415,-33.880753,282.60071,0
$GPGGA,8448,-33.991837,283.83334,0
$GPGGA,8481,-34.102921,285.06598,0
$GPGGA,8514,-34.325089,286.21643,0
$GPGGA,8547,-34.436172,287.44904,0
$GPGGA,8580,-34.547256,288.68167,0
$GPGGA,8613,-34.65834,289.91431,0
$GPGGA,8646,-34.880512,291.14694,0
$GPGGA,8679,-34.991596,292.29739,0
$GPGGA,8712,-35.10268,293.53003,0
$GPGGA,8745,-35.213764,294.76263,0
$GPGGA,8778,-35.435932,295.99527,0
$GPGGA,8811,-35.547016,297.22791,0
$GPGGA,8844,-35.6581,298.37836,0
$GPGGA,8877,-35.769188,299.61099,0
$GPGGA,8910,-35.991356,300.84363,0
$GPGGA,8943,-36.10244,302.07623,0
$GPGGA,8976,-36.213524,303.30887,0
$GPGGA,9009,-36.324608,304.45932,0
$GPGGA,9042,-36.546776,305.69196,0
$GPGGA,9075,-36.65786,306.92459,0
$GPGGA,9108,-36.768948,308.15723,0
$GPGGA,9141,-36.880032,309.38983,0
$GPGGA,9174,-37.1022,310.37595,-0.0099999998
$GPGGA,9207,-37.213284,311.36206,-0.0099999998
$GPGGA,9240,-37.324368,312.34814,-0.0099999998
$GPGGA,9273,-37.546535,313.33426,-0.0099999998
$GPGGA,9306,-37.657619,314.40253,-0.0099999998
$GPGGA,9339,-37.768707,315.38864,-0.0099999998
$GPGGA,9372,-37.879791,316.37473,-0.0099999998
$GPGGA,9405,-37.990875,317.36084,-0.0099999998
$GPGGA,9438,-38.213043,318.34695,-0.0099999998
$GPGGA,9471,-38.324127,319.33304,-0.0099999998
$GPGGA,9504,-38.435211,320.40134,-0.0099999998
$GPGGA,9537,-38.657383,321.38742,-0.0099999998
$GPGGA,9570,-38.768467,322.37354,-0.0099999998
$GPGGA,9603,-38.879551,323.35965,-0.0099999998
$GPGGA,9636,-38.990635,324.34573,-0.0099999998
$GPGGA,9669,-39.212803,325.33185,-0.0099999998
$GPGGA,9702,-39.323887,326.31793,-0.0099999998
$GPGGA,9735,-39.434971,327.38623,-0.0099999998
$GPGGA,9768,-39.657143,328.37231,-0.0099999998
$GPGGA,9801,-39.768227,329.35843,-0.0099999998
$GPGGA,9834,-39.879311,330.34454,-0.0099999998
$GPGGA,9867,-39.990395,331.33063,-0.0099999998
$GPGGA,9900,-40.212563,332.31674,-0.0099999998
$GPGGA,9933,-40.323647,333.30283,-0.0099999998
$GPGGA,9966,-40.434731,334.37112,-0.0099999998
$GPGGA,9999,-40.545815,335.35721,-0.0099999998
$GPGGA,10032,-40.767986,336.34332,-0.0099999998
$GPGGA,10065,-40.87907,337.32944,-0.0099999998
$GPGGA,10098,-40.990154,338.31552,-0.0099999998
$GPGGA,10131,-41.101238,339.30164,-0.0099999998
$GPGGA,10164,-41.323406,340.3699,-0.0099999998
$GPGGA,10197,-41.43449,341.35602,-0.0099999998
$GPGGA,10230,-41.545578,342.34213,-0.0099999998
$GPGGA,10263,-41.656662,343.4104,-0.0099999998
$GPGGA,10296,-41.87883,344.47867,-0.0099999998
$GPGGA,10329,-41.989914,345.54697,-0.0099999998
$GPGGA,10362,-42.212082,346.69742,-0.0099999998
$GPGGA,10395,-42.323166,347.76569,-0.0099999998
$GPGGA,10428,-42.545338,348.83395,-0.0099999998
$GPGGA,10461,-42.656422,349.98441,-0.0099999998
$GPGGA,10494,-42.767506,351.0527,-0.0099999998
$GPGGA,10527,-42.989674,352.20316,-0.0099999998
$GPGGA,10560,-43.100758,353.27142,-0.0099999998
$GPGGA,10593,-43.211842,354.33969,-0.0099999998
$GPGGA,10626,-43.43401,355.49017,-0.0099999998
$GPGGA,10659,-43.545097,356.55844,-0.0099999998
$GPGGA,10692,-43.767265,357.62671,-0.0099999998
$GPGGA,10725,-43.878349,358.77716,-0.0099999998
$GPGGA,10758,-43.989433,359.84546,-0.0099999998
$GPGGA,10791,-44.211601,360.91373,-0.0099999998
$GPGGA,10824,-44.322685,362.06418,-0.0099999998
$GPGGA,10857,-44.544857,363.13245,-0.0099999998
$GPGGA,10890,-44.655941,364.20074,-0.0099999998
$GPGGA,10923,-44.767025,365.3512,-0.0099999998
$GPGGA,10956,-44.989193,366.41946,-0.0099999998
$GPGGA,10989,-45.100277,367.48776,-0.0099999998
$GPGGA,11022,-45.211361,368.63821,-0.0099999998
$GPGGA,11055,-45.433533,369.70648,-0.0099999998
$GPGGA,11088,-45.544617,370.77475,-0.0099999998
$GPGGA,11121,-45.766785,371.9252,-0.0099999998
$GPGGA,11154,-45.877869,372.9935,-0.0099999998
$GPGGA,11187,-45.988953,374.06177,-0.0099999998
$GPGGA,11220,-46.211121,375.21222,-0.0099999998
$GPGGA,11253,-46.322205,376.36267,-0.0099999998
$GPGGA,11286,-46.544376,377.51312,-0.0099999998
$GPGGA,11319,-46.766544,378.74576,-0.0099999998
$GPGGA,11352,-46.877628,379.97839,-0.0099999998
$GPGGA,11385,-47.099796,381.21103,-0.0099999998
$GPGGA,11418,-47.321968,382.44363,-0.0099999998
$GPGGA,11451,-47.433052,383.59409,-0.0099999998
$GPGGA,11484,-47.65522,384.82672,-0.0099999998
$GPGGA,11517,-47.877388,386.05936,-0.0099999998
$GPGGA,11550,-47.988472,387.29199,-0.0099999998
$GPGGA,11583,-48.21064,388.52463,-0.0099999998
$GPGGA,11616,-48.432812,389.67508,-0.0099999998
$GPGGA,11649,-48.543896,390.90768,-0.0099999998
$GPGGA,11682,-48.766064,392.14032,-0.0099999998
$GPGGA,11715,-48.988232,393.37296,-0.0099999998
$GPGGA,11748,-49.099316,394.60559,-0.0099999998
$GPGGA,11781,-49.321487,395.75604,-0.0099999998
$GPGGA,11814,-49.543655,396.98868,-0.0099999998
$GPGGA,11847,-49.765823,398.22128,-0.0099999998
$GPGGA,11880,-49.876907,399.45392,-0.0099999998
$GPGGA,11913,-50.099075,400.60437,-0.0099999998
$GPGGA,11946,-50.321247,401.83701,-0.0099999998
$GPGGA,11979,-50.432331,403.06964,-0.0099999998
$GPGGA,12012,-50.654499,404.30228,-0.0099999998
$GPGGA,12045,-50.876667,405.53488,-0.0099999998
$GPGGA,12078,-50.987751,406.68533,-0.0099999998
$GPGGA,12111,-51.209923,407.91797,-0.0099999998
$GPGGA,12144,-51.432091,409.1506,-0.0099999998
$GPGGA,12177,-51.543175,410.21887,-0.0099999998
$GPGGA,12210,-51.765343,411.36932,-0.0099999998
$GPGGA,12243,-51.876427,412.43762,-0.0099999998
$GPGGA,12276,-52.098595,413.58807,-0.0099999998
$GPGGA,12309,-52.209682,414.65634,-0.0099999998
$GPGGA,12342,-52.43185,415.72461,-0.0099999998
$GPGGA,12375,-52.542934,416.87509,-0.0099999998
$GPGGA,12408,-52.765102,417.94336,-0.0099999998
$GPGGA,12441,-52.876186,419.01163,-0.0099999998
$GPGGA,12474,-53.098354,420.16208,-0.0099999998
$GPGGA,12507,-53.209442,421.23038,-0.0099999998
$GPGGA,12540,-53.43161,422.38083,-0.0099999998
$GPGGA,12573,-53.542694,423.4491,-0.0099999998
$GPGGA,12606,-53.764862,424.51736,-0.0099999998
$GPGGA,12639,-53.875946,425.66782,-0.0099999998
$GPGGA,12672,-54.098118,426.73611,-0.0099999998
$GPGGA,12705,-54.209202,427.80438,-0.0099999998
$GPGGA,12738,-54.43137,428.95483,-0.0099999998
$GPGGA,12771,-54.542454,430.02313,-0.0099999998
$GPGGA,12804,-54.764622,431.0914,-0.0099999998
$GPGGA,12837,-54.98679,432.24185,-0.0099999998
$GPGGA,12870,-55.097878,433.31012,-0.0099999998
$GPGGA,12903,-55.320045,434.46057,-0.0099999998
$GPGGA,12936,-55.431129,435.52887,-0.0099999998
$GPGGA,12969,-55.653297,436.59714,-0.0099999998
$GPGGA,13002,-55.764381,437.74759,-0.0099999998
$GPGGA,13035,-55.986549,438.81586,-0.0099999998
$GPGGA,13068,-56.097637,439.88416,-0.0099999998
$GPGGA,13101,-56.319805,441.03461,-0.0099999998
$GPGGA,13134,-56.430889,442.10287,-0.0099999998
$GPGGA,13167,-56.653057,443.17117,-0.0099999998
$GPGGA,13200,-56.764141,444.32162,-0.0099999998
$GPGGA,13233,-56.986309,445.38989,-0.0099999998
$GPGGA,13266,-57.208481,446.45816,-0.0099999998
$GPGGA,13299,-57.319565,447.60861,-0.0099999998
$GPGGA,13332,-57.541733,448.67691,-0.0099999998
$GPGGA,13365,-57.763901,449.74518,-0.0099999998
$GPGGA,13398,-57.874985,450.81345,-0.0099999998
$GPGGA,13431,-58.097157,451.9639,-0.0099999998
$GPGGA,13464,-58.208241,453.0322,-0.0099999998
$GPGGA,13497,-58.430408,454.10046,-0.0099999998
$GPGGA,13530,-58.652576,455.25092,-0.0099999998
$GPGGA,13563,-58.76366,456.31921,-0.0099999998
$GPGGA,13596,-58.985832,457.38748,-0.0099999998
$GPGGA,13629,-59.208,458.53793,-0.0099999998
$GPGGA,13662,-59.319084,459.6062,-0.0099999998
$GPGGA,13695,-59.541252,460.6745,-0.0099999998
$GPGGA,13728,-59.652336,461.74277,-0.0099999998
$GPGGA,13761,-59.874504,462.89322,-0.0099999998
$GPGGA,13794,-60.096676,463.96149,-0.0099999998
$GPGGA,13827,-60.20776,465.02979,-0.0099999998
$GPGGA,13860,-60.429928,466.18024,-0.0099999998
$GPGGA,13893,-60.652096,467.2485,-0.0099999998
$GPGGA,13926,-60.76318,468.31677,-0.0099999998
$GPGGA,13959,-60.985352,469.38507,-0.0099999998
$GPGGA,13992,-61.20752,470.53552,-0.0099999998
$GPGGA,14025,-61.318604,471.60379,-0.0099999998
$GPGGA,14058,-61.540771,472.67209,-0.0099999998
$GPGGA,14091,-61.651855,473.82254,-0.0099999998
$GPGGA,14124,-61.874027,474.89081,-0.0099999998
$GPGGA,14157,-62.096195,475.95908,-0.0099999998
$GPGGA,14190,-62.207279,476.94519,-0.0099999998
$GPGGA,14223,-62.429447,477.9313,-0.0099999998
$GPGGA,14256,-62.540531,478.91739,-0.0099999998
$GPGGA,14289,-62.762699,479.9035,-0.0099999998
$GPGGA,14322,-62.873787,480.97177,-0.0099999998
$GPGGA,14355,-63.095955,481.95789,-0.0099999998
$GPGGA,14388,-63.207039,482.94397,-0.0099999998
$GPGGA,14421,-63.429207,483.93008,-0.0099999998
$GPGGA,14454,-63.540291,484.9162,-0.0099999998
$GPGGA,14487,-63.762459,485.90228,-0.0099999998
$GPGGA,14520,-63.873547,486.97058,-0.0099999998
$GPGGA,14553,-64.095711,487.95667,-0.0099999998
$GPGGA,14586,-64.206795,488.94278,-0.0099999998
$GPGGA,14619,-64.42897,489.92889,-0.0099999998
$GPGGA,14652,-64.540054,490.91498,-0.0099999998
$GPGGA,14685,-64.651138,491.98325,-0.0099999998
$GPGGA,14718,-64.873306,492.96936,-0.0099999998
$GPGGA,14751,-65.095474,493.95547,-0.0099999998
$GPGGA,14784,-65.206558,494.94156,-0.0099999998
$GPGGA,14817,-65.428726,495.92767,-0.0099999998
$GPGGA,14850,-65.53981,496.91379,-0.0099999998
$GPGGA,14883,-65.761978,497.98206,-0.0099999998
$GPGGA,14916,-65.873062,498.96817,-0.0099999998
$GPGGA,14949,-66.09523,499.95425,-0.0099999998
$GPGGA,14982,-66.206314,500.94037,-0.0099999998
$GPGGA,15015,-66.317406,501.92645,-0.0099999998
$GPGGA,15048,-66.539574,502.91257,-0.0099999998
$GPGGA,15081,-66.761742,503.98083,-0.0099999998
$GPGGA,15114,-66.872826,504.96695,-0.0099999998
$GPGGA,15147,-67.094994,505.95306,-0.0099999998
$GPGGA,15180,-67.206078,506.93915,-0.0099999998
$GPGGA,15213,-67.317162,507.92526,-0.0099999998
$GPGGA,15246,-67.53933,508.99353,-0.0099999998
$GPGGA,15279,-67.761497,510.06183,-0.0099999998
$GPGGA,15312,-67.983665,511.1301,-0.0099999998
$GPGGA,15345,-68.205841,512.28058,-0.0099999998
$GPGGA,15378,-68.316925,513.34882,-0.0099999998
$GPGGA,15411,-68.650177,514.41711,-0.0099999998
$GPGGA,15444,-68.761261,515.56757,-0.0099999998
$GPGGA,15477,-68.983429,516.63586,-0.0099999998
$GPGGA,15510,-69.205597,517.7041,-0.0099999998
$GPGGA,15543,-69.427765,518.85455,-0.0099999998
$GPGGA,15576,-69.649933,519.92285,-0.0099999998
$GPGGA,15609,-69.872101,520.99115,-0.0099999998
$GPGGA,15642,-70.094269,522.1416,-0.0099999998
$GPGGA,15675,-70.316444,523.20984,-0.0099999998
$GPGGA,15708,-70.427528,524.27814,-0.0099999998
$GPGGA,15741,-70.649696,525.42859,-0.0099999998
$GPGGA,15774,-70.871864,526.49689,-0.0099999998
$GPGGA,15807,-71.094032,527.56512,-0.0099999998
$GPGGA,15840,-71.3162,528.71558,-0.0099999998
$GPGGA,15873,-71.538368,529.78387,-0.0099999998
$GPGGA,15906,-71.760536,530.85217,-0.0099999998
$GPGGA,15939,-71.982704,532.00262,-0.0099999998
$GPGGA,15972,-72.20488,533.07086,-0.0099999998
$GPGGA,16005,-72.427048,534.22131,-0.0099999998
$GPGGA,16038,-72.538132,535.28961,-0.0099999998
$GPGGA,16071,-72.7603,536.35791,-0.0099999998
$GPGGA,16104,-72.982468,537.50836,-0.0099999998
$GPGGA,16137,-73.204636,538.57666,-0.0099999998
$GPGGA,16170,-73.426804,539.6449,-0.0099999998
$GPGGA,16203,-73.648972,540.79535,-0.0099999998
$GPGGA,16236,-73.87114,541.86365,-0.0099999998
$GPGGA,16269,-74.093315,543.0141,-0.0099999998
$GPGGA,16302,-74.315483,544.2467,-0.0099999998
$GPGGA,16335,-74.426567,545.39716,-0.0099999998
$GPGGA,16368,-74.648735,546.62982,-0.0099999998
$GPGGA,16401,-74.870903,547.78027,-0.0099999998
$GPGGA,16434,-75.093071,549.01288,-0.0099999998
$GPGGA,16467,-75.315239,550.16333,-0.0099999998
$GPGGA,16500,-75.426323,551.396,-0.0099999998
$GPGGA,16533,-75.648491,552.54645,-0.0099999998
$GPGGA,16566,-75.870659,553.77905,-0.0099999998
$GPGGA,16599,-76.092834,554.9295,-0.0099999998
$GPGGA,16632,-76.315002,556.16211,-0.0099999998
$GPGGA,16665,-76.426086,557.31256,-0.0099999998
$GPGGA,16698,-76.648254,558.46307,-0.0099999998
$GPGGA,16731,-76.870422,559.69568,-0.0099999998
$GPGGA,16764,-77.09259,560.84613,-0.0099999998
$GPGGA,16797,-77.314758,562.07874,-0.0099999998
$GPGGA,16830,-77.536926,563.22919,-0.0099999998
$GPGGA,16863,-77.64801,564.46185,-0.0099999998
$GPGGA,16896,-77.870178,565.6123,-0.0099999998
$GPGGA,16929,-78.092354,566.84491,-0.0099999998
$GPGGA,16962,-78.314522,567.99536,-0.0099999998
$GPGGA,16995,-78.53669,569.22803,-0.0099999998
$GPGGA,17028,-78.647774,570.37848,-0.0099999998
$GPGGA,17061,-78.869942,571.61108,-0.0099999998
$GPGGA,17094,-79.09211,572.76154,-0.0099999998
$GPGGA,17127,-79.314278,573.99414,-0.0099999998
$GPGGA,17160,-79.536446,575.06244,-0.0099999998
$GPGGA,17193,-79.64753,576.13074,-0.0099999998
$GPGGA,17226,-79.869705,577.11682,-0.0099999998
$GPGGA,17259,-79.980789,578.10291,-0.0099999998
$GPGGA,17292,-80.202957,579.08905,-0.0099999998
$GPGGA,17325,-80.425125,580.07513,-0.0099999998
$GPGGA,17358,-80.536209,581.06122,-0.0099999998
$GPGGA,17391,-80.758377,582.12952,-0.0099999998
$GPGGA,17424,-80.869461,583.1156,-0.0099999998
$GPGGA,17457,-81.091629,584.10175,-0.0099999998
$GPGGA,17490,-81.313797,585.08783,-0.0099999998
$GPGGA,17523,-81.424881,586.07391,-0.0099999998
$GPGGA,17556,-81.647049,587.06006,-0.0099999998
$GPGGA,17589,-81.869225,588.1283,-0.0099999998
$GPGGA,17622,-81.980309,589.11444,-0.0099999998
$GPGGA,17655,-82.202477,590.10052,-0.0099999998
$GPGGA,17688,-82.31356,591.08661,-0.0099999998
